"INDICATOR_CODE","INDICATOR_NAME","SOURCE_NOTE","SOURCE_ORGANIZATION",
"FB.ATM.TOTL.P5","Automated teller machines (ATMs) (per 100,000 adults)","Automated teller machines are computerized telecommunications devices that provide clients of a financial institution with access to financial transactions in a public place.","International Monetary Fund, Financial Access Survey.",
