"INDICATOR_CODE","INDICATOR_NAME","SOURCE_NOTE","SOURCE_ORGANIZATION",
"SL.UEM.1524.FE.ZS","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","Youth unemployment refers to the share of the labor force ages 15-24 without work but available for and seeking employment.","International Labour Organization, ILOSTAT database. Data retrieved in November 2017.",
