"INDICATOR_CODE","INDICATOR_NAME","SOURCE_NOTE","SOURCE_ORGANIZATION",
"AG.PRD.CROP.XD","Crop production index (2004-2006 = 100)","Crop production index shows agricultural production for each year relative to the base period 2004-2006. It includes all crops except fodder crops. Regional and income group aggregates for the FAOs production indexes are calculated from the underlying values in international dollars, normalized to the base period 2004-2006.","Food and Agriculture Organization, electronic files and web site.",
