"Data Source","World Development Indicators",

"Last Updated Date","2018-04-24",

"Country Name","Country Code","Indicator Name","Indicator Code","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Aruba","ABW","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Afghanistan","AFG","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.3310012817383","46.1780014038086","45.3810005187988","45.4669990539551","47.3689994812012","46.0369987487793","45.9700012207031","45.9580001831055","45.9090003967285","45.867000579834","45.9059982299805","47.7080001831055","47.9129981994629","47.5429992675781","48.5219993591309","47.9010009765625","48.2290000915527","47.4339981079102","48.2849998474121","47.6139984130859","47.6730003356934","48.2060012817383","48.3889999389648","48.7360000610352","49.1290016174316","49.4389991760254","49.4449996948242",
"Angola","AGO","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.765998840332","59.726001739502","59.6800003051758","59.4710006713867","59.234001159668","59.2000007629395","59.2330017089844","59.2379989624023","59.2519989013672","59.2350006103516","59.2639999389648","59.2309989929199","59.3390007019043","59.3030014038086","61.0379981994629","62.8470001220703","64.6360015869141","66.4469985961914","68.3209991455078","70.1119995117188","72.1330032348633","72.1750030517578","72.1800003051758","72.1579971313477","72.0999984741211","71.6760025024414","71.2900009155273",
"Albania","ALB","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.818000793457","50.6279983520508","48.7210006713867","48.3740005493164","48.1500015258789","48.2350006103516","48.8610000610352","48.7949981689453","48.2890014648438","48.4500007629395","48.0349998474121","48.4129981994629","48.2150001525879","47.9939994812012","47.7910003662109","47.742000579834","48.3730010986328","47.8709983825684","47.0299987792969","46.5639991760254","47.9259986877441","49.7229995727539","45.2610015869141","44.851001739502","46.8089981079102","47.7130012512207","48.2949981689453",
"Andorra","AND","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Arab World","ARB","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.2885450630499","42.0328715076493","41.886731192062","41.9552607490428","41.5970172733653","41.5923317162016","41.5612909541325","41.2843053930595","41.9695614302417","41.7579079286567","41.3561459687412","41.0637727476074","41.064042040603","41.5804283980445","41.9335985801912","42.4690706690539","43.0798209906783","43.4982462342751","43.7267323884157","43.7361185682409","43.7047658927706","43.6717092053715","43.9203168801239","43.625561422081","43.5773793776985","43.608175382678","43.6716511000057",
"United Arab Emirates","ARE","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.9499969482422","72.2949981689453","72.8720016479492","73.3219985961914","73.7949981689453","73.2949981689453","73.0599975585938","73.2760009765625","73.693000793457","74.1669998168945","73.5899963378906","73.4649963378906","73.7949981689453","74.6650009155273","75.9449996948242","76.0759963989258","76.7799987792969","77.072998046875","77.8209991455078","79.1019973754883","79.120002746582","79.1569976806641","79.1949996948242","79.3550033569336","79.5759963989258","79.0579986572266","78.2870025634766",
"Argentina","ARG","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.4179992675781","56.3040008544922","54.2280006408691","53.3279991149902","49.0870018005371","50.2919998168945","52.0890007019043","53.7099990844727","52.8559989929199","52.4020004272461","50.9539985656738","49.273998260498","52.306999206543","53.935001373291","54.9080009460449","56.0530014038086","56.3769989013672","56.0870018005371","55.9389991760254","55.3110008239746","56.548999786377","56.2379989624023","56.4099998474121","55.6590003967285","55.8699989318848","54.9290008544922","54.6189994812012",
"Armenia","ARM","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.9539985656738","57.9309997558594","55.6559982299805","54.625","54.2550010681152","52.4280014038086","51.2560005187988","51.7550010681152","50.423999786377","50.2779998779297","50.2779998779297","50.1959991455078","50.2509994506836","50.4720001220703","51.2980003356934","51.8209991455078","49.5050010681152","47.1279983520508","46.4039993286133","48.2480010986328","49.4379997253418","49.923999786377","50.9379997253418","49.9160003662109","48.8839988708496","49.0950012207031","49.2019996643066",
"American Samoa","ASM","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
