"INDICATOR_CODE","INDICATOR_NAME","SOURCE_NOTE","SOURCE_ORGANIZATION",
"DT.DOD.DPNG.CD","External debt stocks, private nonguaranteed (PNG) (DOD, current US$)","Private nonguaranteed external debt comprises long-term external obligations of private debtors that are not guaranteed for repayment by a public entity. Data are in current U.S. dollars.","World Bank, International Debt Statistics.",
