"INDICATOR_CODE","INDICATOR_NAME","SOURCE_NOTE","SOURCE_ORGANIZATION",
"IC.BUS.NREG","New businesses registered (number)","New businesses registered are the number of new limited liability corporations registered in the calendar year.","World Banks Entrepreneurship Survey and database (http://www.doingbusiness.org/data/exploretopics/entrepreneurship).",
