"INDICATOR_CODE","INDICATOR_NAME","SOURCE_NOTE","SOURCE_ORGANIZATION",
"IC.FRM.BKWC.ZS","Firms using banks to finance working capital (% of firms) ","Firms using banks to finance working capital are the percentage of firms using bank loans to finance working capital.","World Bank, Enterprise Surveys (http://www.enterprisesurveys.org/).",
